ID,SpeciesLevel,SpeciesCount,BranchCount,BranchLeafCount,BranchInteriorCount,TreeDepth,SpeciesProbMax,SpeciesProbMin,HomologuesToAnalyzeCount,HomologuesSuspiciousRecordsCount,HasHomologuesSuspiciousRecords,HomologueCount,DatabaseNotExhausted
M00595:3:000000000-ALULJ:1:2110:29224:12041_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,1,0,False,48,False
MISEQ01:3:000000000-ALULJ:1:2106:13017:5064_CONS_SUB_SUB,False,4,4,3,1,5,0.157,0.136,4,2,True,35,False
MISEQ01:3:000000000-ALULJ:1:2112:12560:8118_CONS_SUB_SUB_CMP,False,1,1,0,1,11,0.932,0.932,1,0,False,32,False
M01896:197:000000000-ANEHB:1:1113:17602:7530_CONS_SUB_SUB_CMP,True,1,1,0,1,8,1.0,1.0,1,0,False,6,False
M01896:197:000000000-ANEHB:1:2108:10301:23371_CONS_SUB_SUB,True,1,1,0,1,4,1.0,1.0,3,1,True,6,False
M01896:197:000000000-ANEHB:1:1111:6678:18637_CONS_SUB_SUB,False,2,2,1,1,5,0.264,0.253,4,0,False,38,False
M01896:197:000000000-ANEHB:1:1112:14445:2626_CONS_SUB_SUB,False,2,2,0,2,12,0.422,0.101,2,1,True,26,False
MISEQ01:3:000000000-ALULJ:1:1103:4797:17212_CONS_SUB_SUB_CMP,False,4,4,2,2,10,0.946,0.005,3,0,False,6,True
M01896:197:000000000-ANEHB:1:1102:9928:18956_CONS_SUB_SUB,False,3,3,1,2,10,0.281,0.001,2,0,False,41,False
MISEQ01:3:000000000-ALULJ:1:1108:15956:2897_CONS_SUB_SUB,False,5,5,4,1,13,0.042,0.007,5,0,False,11,False
MISEQ01:3:000000000-ALULJ:1:2111:16066:14006_CONS_SUB_SUB,False,3,3,0,3,13,0.448,0.025,1,0,False,42,True
MISEQ01:3:000000000-ALULJ:1:2113:14233:14277_CONS_SUB_SUB,False,2,2,1,1,12,0.782,0.045,1,0,False,6,False
M01896:197:000000000-ANEHB:1:1113:14003:2768_CONS_SUB_SUB,False,3,3,1,2,10,0.203,0.125,3,3,True,14,False
M01896:197:000000000-ANEHB:1:1111:17033:15123_CONS_SUB_SUB,False,2,2,1,1,5,0.578,0.161,2,1,True,6,False
M00595:3:000000000-ALULJ:1:1107:22345:27016_CONS_SUB_SUB,False,3,3,1,2,11,0.635,0.008,2,1,True,6,False
M01896:197:000000000-ANEHB:1:1102:20088:12548_CONS_SUB_SUB_CMP,False,6,6,5,1,5,0.308,0.008,6,0,False,37,True
M00595:3:000000000-ALULJ:1:1104:28209:13906_CONS_SUB_SUB,False,3,3,2,1,11,0.267,0.052,2,2,True,6,False
MISEQ01:3:000000000-ALULJ:1:1105:19990:5052_CONS_SUB_SUB,True,1,1,0,1,8,0.998,0.998,1,0,False,6,False
M01896:197:000000000-ANEHB:1:1109:15341:24052_CONS_SUB_SUB_CMP,False,4,4,0,4,8,0.998,0.003,21,7,True,31,False
M00595:3:000000000-ALULJ:1:2114:11020:18888_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,1,0,False,12,False
MISEQ01:3:000000000-ALULJ:1:1109:24924:22485_CONS_SUB_SUB,True,1,1,0,1,8,0.999,0.999,6,0,False,27,False
M01896:197:000000000-ANEHB:1:1102:8760:4130_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:2113:2876:19105_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,1,0,False,50,False
M01896:197:000000000-ANEHB:1:1114:5394:10147_CONS_SUB_SUB_CMP,True,1,1,0,1,13,1.0,1.0,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2104:16882:26552_CONS_SUB_SUB,False,3,3,2,1,5,0.758,0.003,4,1,True,9,False
M01896:197:000000000-ANEHB:1:2107:7229:15431_CONS_SUB_SUB,False,3,3,0,3,12,0.197,0.184,5,2,True,40,False
M01896:197:000000000-ANEHB:1:1109:17569:17327_CONS_SUB_SUB_CMP,True,2,2,0,2,14,0.998,0.001,1,0,False,14,False
M01896:197:000000000-ANEHB:1:1113:11889:22092_CONS_SUB_SUB_CMP,True,1,1,0,1,12,1.0,1.0,1,0,False,22,False
M01896:197:000000000-ANEHB:1:2114:1805:15069_CONS_SUB_SUB_CMP,True,1,1,0,1,11,1.0,1.0,1,0,False,27,False
MISEQ01:3:000000000-ALULJ:1:2112:3973:20083_CONS_SUB_SUB,True,2,2,0,2,10,0.994,0.004,1,0,False,35,False
M01896:197:000000000-ANEHB:1:1103:6922:25990_CONS_SUB_SUB,False,2,2,0,2,4,0.981,0.011,1,0,False,9,True
M01896:197:000000000-ANEHB:1:2105:23404:6025_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:2111:7289:20754_CONS_SUB_SUB_CMP,True,1,1,0,1,13,1.0,1.0,1,0,False,6,False
M01896:197:000000000-ANEHB:1:1105:24474:13201_CONS_SUB_SUB,False,2,2,0,2,4,0.42,0.282,2,0,False,35,True
MISEQ01:3:000000000-ALULJ:1:1108:18337:4959_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:1114:21973:10209_CONS_SUB_SUB_CMP,True,3,3,1,2,13,0.985,0.001,4,3,True,6,False
M01896:197:000000000-ANEHB:1:1114:12029:10746_CONS_SUB_SUB,False,4,4,2,2,11,0.221,0.001,11,4,True,39,False
MISEQ01:3:000000000-ALULJ:1:2102:22428:4529_CONS_SUB_SUB,False,3,3,0,3,11,0.221,0.012,3,2,True,6,False
M01896:197:000000000-ANEHB:1:1110:12705:12304_CONS_SUB_SUB_CMP,True,2,2,1,1,14,0.998,0.002,7,0,False,30,False
M01896:197:000000000-ANEHB:1:1112:3058:10827_CONS_SUB_SUB,False,5,5,4,1,5,0.201,0.005,5,1,True,44,False
M00595:3:000000000-ALULJ:1:1110:25199:14855_CONS_SUB_SUB,False,1,1,0,1,11,0.614,0.614,3,0,False,19,False
MISEQ01:3:000000000-ALULJ:1:1111:4491:23529_CONS_SUB_SUB_CMP,False,2,2,1,1,12,0.857,0.068,4,2,True,50,False
M00595:3:000000000-ALULJ:1:2107:3071:11647_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,1,0,False,45,False
MISEQ01:3:000000000-ALULJ:1:2102:6541:6494_CONS_SUB_SUB_CMP,False,5,5,0,5,11,1.0,0.001,13,2,True,50,True
M00595:3:000000000-ALULJ:1:2114:25634:17937_CONS_SUB_SUB,True,1,1,0,1,10,1.0,1.0,1,0,False,50,False
M00595:3:000000000-ALULJ:1:1108:18525:14951_CONS_SUB_SUB,True,1,1,0,1,10,1.0,1.0,1,0,False,16,False
MISEQ01:3:000000000-ALULJ:1:1102:24133:19761_CONS_SUB_SUB,False,2,2,0,2,11,0.034,0.016,2,1,True,6,True
M01896:197:000000000-ANEHB:1:2105:20516:20403_CONS_SUB_SUB_CMP,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:1114:24667:8375_CONS_SUB_SUB,False,2,2,0,2,12,0.004,0.001,3,0,False,50,False
M01896:197:000000000-ANEHB:1:2103:16311:8745_CONS_SUB_SUB_CMP,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:1104:20148:25435_CONS_SUB_SUB,False,2,2,1,1,11,0.751,0.141,2,1,True,7,False
M01896:197:000000000-ANEHB:1:2111:20114:16370_CONS_SUB_SUB,True,2,2,0,2,11,0.99,0.001,2,0,False,31,True
MISEQ01:3:000000000-ALULJ:1:2104:5565:7163_CONS_SUB_SUB,False,2,2,0,2,11,0.133,0.131,2,2,True,6,False
M01896:197:000000000-ANEHB:1:1110:24365:13301_CONS_SUB_SUB,False,3,3,2,1,12,0.262,0.028,16,5,True,50,False
MISEQ01:3:000000000-ALULJ:1:2107:11552:27114_CONS_SUB_SUB,False,5,5,4,1,10,0.155,0.014,7,1,True,16,False
M00595:3:000000000-ALULJ:1:2114:13422:5689_CONS_SUB_SUB,True,1,1,0,1,10,1.0,1.0,6,0,False,50,False
M00595:3:000000000-ALULJ:1:2114:17489:19380_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,40,False
MISEQ01:3:000000000-ALULJ:1:2112:12090:17733_CONS_SUB_SUB,True,2,2,0,2,13,1.0,0.972,1,0,False,48,False
MISEQ01:3:000000000-ALULJ:1:2111:10987:8622_CONS_SUB_SUB,True,3,3,0,3,13,0.988,0.001,1,0,False,48,False
M01896:197:000000000-ANEHB:1:1104:10845:2807_CONS_SUB_SUB_CMP,False,6,6,5,1,5,0.199,0.001,5,3,True,18,False
MISEQ01:3:000000000-ALULJ:1:2107:19229:5176_CONS_SUB_SUB,True,1,1,0,1,13,0.986,0.986,1,0,False,12,False
M00595:3:000000000-ALULJ:1:1109:16930:21661_CONS_SUB_SUB,True,1,1,0,1,11,0.992,0.992,2,0,False,50,False
M01896:197:000000000-ANEHB:1:2103:23011:26983_CONS_SUB_SUB,True,3,3,1,2,11,0.986,0.001,5,0,False,7,False
M00595:3:000000000-ALULJ:1:2112:22672:18684_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:1103:17094:27757_CONS_SUB_SUB,True,1,1,0,1,11,0.999,0.999,1,0,False,34,False
M00595:3:000000000-ALULJ:1:2112:5235:7501_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:1111:22162:27474_CONS_SUB_SUB,False,3,3,0,3,14,1.0,0.003,6,0,False,50,False
M00595:3:000000000-ALULJ:1:1102:14557:7495_CONS_SUB_SUB,False,5,5,4,1,10,0.278,0.001,16,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2110:3755:16698_CONS_SUB_SUB,False,3,3,1,2,13,0.789,0.001,1,0,False,7,False
M01896:197:000000000-ANEHB:1:1106:26072:7027_CONS_SUB_SUB,False,2,2,1,1,9,0.258,0.25,6,0,False,38,False
M01896:197:000000000-ANEHB:1:1104:14461:22509_CONS_SUB_SUB,False,2,2,1,1,11,0.104,0.082,5,0,False,50,False
M00595:3:000000000-ALULJ:1:1108:18523:25852_CONS_SUB_SUB,False,3,3,2,1,5,0.232,0.178,6,2,True,38,False
M01896:197:000000000-ANEHB:1:1103:26709:12670_CONS_SUB_SUB,False,3,3,0,3,12,0.528,0.201,2,1,True,18,True
MISEQ01:3:000000000-ALULJ:1:2108:22359:16337_CONS_SUB_SUB_CMP,True,1,1,0,1,11,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:2103:7533:6239_CONS_SUB_SUB,True,1,1,0,1,10,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2107:17410:25241_CONS_SUB_SUB,False,6,6,4,2,4,0.193,0.001,10,0,False,50,True
M00595:3:000000000-ALULJ:1:1109:24195:19524_CONS_SUB_SUB,False,4,4,2,2,12,0.202,0.001,8,3,True,17,False
MISEQ01:3:000000000-ALULJ:1:2105:20206:4691_CONS_SUB_SUB,False,3,3,1,2,13,0.542,0.003,2,0,False,18,False
M00595:3:000000000-ALULJ:1:1112:2755:11567_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,1,0,False,6,False
M01896:197:000000000-ANEHB:1:1111:8603:15665_CONS_SUB_SUB,False,7,7,4,3,13,0.943,0.002,11,0,False,44,False
M01896:197:000000000-ANEHB:1:1111:9502:26986_CONS_SUB_SUB_CMP,False,2,2,1,1,13,0.725,0.124,2,0,False,38,False
M01896:197:000000000-ANEHB:1:2108:22379:17378_CONS_SUB_SUB,False,4,4,3,1,5,0.623,0.004,4,0,False,38,False
MISEQ01:3:000000000-ALULJ:1:1108:8154:26239_CONS_SUB_SUB_CMP,True,2,2,0,2,12,0.993,0.003,3,1,True,7,False
